StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1636,16,0,1,1,1.1303138159351467,11,0,4,0,0,1,0,2.372748110360667,3
1637,15,0,1,1,2.0678987326008302,20,1,3,1,0,0,0,1.279370611476852,4
1638,17,0,1,1,8.630162396952848,25,0,1,0,0,0,1,0.155004788,4
1639,16,0,0,4,4.598367417232652,24,1,2,0,1,1,1,1.2783470336697191,4
1640,18,1,0,2,10.318917570508468,5,0,2,0,1,0,0,2.6559935659147995,2
1641,16,0,2,2,5.069875065143807,2,0,0,1,0,1,0,2.6823160526270176,2
1642,16,0,0,2,18.810746022058954,25,0,4,0,1,0,0,1.6448199394832874,4
1643,18,1,0,4,18.11887935852529,24,1,0,1,1,0,0,1.3962784383778892,4
1644,15,0,0,1,11.33612210020932,21,1,2,1,0,0,0,1.6094867987939343,4
1645,18,0,0,2,7.088479839747723,19,0,2,1,0,1,0,1.187367524649196,4
1646,15,1,3,2,7.622937640694712,15,0,2,1,0,1,0,2.0197970227132727,3
1647,15,0,0,2,8.237045662889939,29,0,3,0,0,0,1,0.24162562822088438,4
1648,15,0,1,0,14.55158644269888,19,0,2,0,0,0,0,1.2477251942052903,4
1649,18,0,0,2,9.032779910376759,23,0,1,0,0,1,0,0.8526823634027514,4
1650,15,1,3,0,17.13459893011795,22,0,1,0,0,0,0,0.9657009889491655,4
1651,17,0,0,2,18.88189571860729,16,1,4,1,1,0,0,2.4238007516398317,3
1652,18,0,0,2,6.718923067578677,15,0,1,1,0,0,0,1.7419681672894356,4
1653,17,1,2,1,11.213889627513602,5,0,1,0,0,1,0,2.8459257757426046,2
1654,15,0,2,3,1.9011307366512886,7,0,2,0,0,0,0,2.039564398044963,3
1655,16,1,0,0,4.009380955327179,18,1,1,1,0,0,0,1.5420637396404377,4
1656,15,1,0,3,8.269315334203203,29,1,2,0,0,1,0,0.7307796023629439,4
1657,17,0,0,2,4.1240543180355775,24,0,3,1,0,0,0,0.4999877783931601,4
1658,17,1,0,1,17.53120981577435,25,1,3,0,0,0,0,1.122889381075435,4
1659,18,1,0,1,3.1657251211819615,1,1,3,0,1,0,0,2.9594927281039074,2
1660,16,0,0,4,9.113216431,13,0,1,1,1,1,0,2.3002052395759676,3
1661,18,1,0,0,12.113984809197513,21,0,2,0,1,0,0,1.352720764,4
1662,17,1,0,1,13.837278163216888,11,1,0,1,0,0,0,2.134062038,3
1663,15,0,1,1,7.661387394530134,16,0,0,1,0,0,1,1.2997943203369946,4
1664,16,0,3,2,17.381981374494572,27,0,2,1,0,0,0,0.7478339441237737,4
1665,15,0,1,2,11.36638302155851,26,0,1,1,1,1,0,0.5329232037789974,4
1666,15,1,0,1,8.790155608951036,14,0,3,0,0,0,0,2.0737697903171566,3
1667,16,0,0,1,1.3448126810407324,17,1,3,1,1,0,0,1.9913793639901416,4
1668,18,1,3,1,9.293789368903301,15,0,3,1,0,0,1,1.8999595995373022,4
1669,15,1,0,1,16.414716816314606,12,0,3,1,1,0,0,2.6148839418291825,2
1670,17,1,0,2,12.29082036442631,20,1,0,1,1,1,0,1.8102707442887624,4
1671,15,1,1,2,16.643249074582368,16,0,2,1,0,0,0,1.581931480635446,4
1672,16,1,1,1,9.880233411986111,7,0,1,0,1,0,0,2.2713328033020876,3
1673,16,1,1,1,2.369234101889637,0,1,2,1,0,0,0,3.363670491095614,1
1674,16,1,0,1,0.2727969167176214,28,0,1,1,1,0,0,0.4812984804652508,4
1675,18,0,0,4,6.064390934371824,24,0,0,1,1,0,0,0.1999273794512188,4
1676,15,0,3,4,13.95980942995585,25,0,2,0,1,1,1,1.2680087507224682,4
1677,18,1,0,3,15.805198078833875,26,0,3,1,0,0,0,0.8825524540001173,4
1678,18,1,1,1,5.915056692406589,2,1,3,0,0,0,0,3.120136639384952,1
1679,16,0,2,0,9.913078417664941,15,0,2,0,1,0,1,1.8041546917762192,4
1680,16,1,1,1,8.422378088681633,27,0,2,1,1,1,0,0.6817036435058786,4
1681,18,0,0,1,8.210455687028556,1,0,2,1,0,0,1,2.898261817162794,2
1682,15,0,0,2,4.626974264,14,0,3,0,0,0,1,1.7303180027913696,4
1683,17,0,1,2,2.7274221005891675,0,1,0,1,0,1,0,3.560791672128213,0
1684,18,1,2,3,3.9337711646242624,8,1,3,0,1,0,0,2.5287745744068277,2
1685,15,1,3,3,1.106647743266922,15,1,2,0,1,0,0,1.5923878582033109,4
1686,16,0,0,1,3.962614836471541,3,0,1,0,0,1,1,2.3741309720150148,3
1687,16,0,0,2,0.18401795250758912,11,1,0,1,0,0,0,1.8104094800411434,4
1688,15,0,3,1,12.545168012719564,0,0,1,0,0,0,0,2.829826431301572,2
1689,17,0,2,0,6.327508147753658,0,1,2,0,0,0,1,3.0476020888188065,1
1690,16,0,2,2,19.462894228538172,6,1,3,1,1,0,0,3.625921730346796,0
1691,16,1,0,0,3.874341015525957,17,0,2,0,0,0,1,0.9273215453238871,4
1692,16,0,1,2,6.916571406191878,22,0,2,1,0,0,0,1.3319589487642747,4
1693,15,1,2,1,7.156823172830665,27,0,4,1,1,0,1,0.7795517215186132,4
1694,18,0,1,2,0.1690299212492108,22,0,1,1,0,0,0,0.8813584466312141,4
1695,16,1,0,2,16.78415906078918,14,1,1,0,0,0,0,2.398121085937693,3
1696,18,1,0,1,0.6398892028864944,25,0,2,0,1,0,0,0.7588142687845363,4
1697,17,1,1,3,18.803596694584826,29,0,3,1,0,0,0,1.0288655959633795,4
1698,16,1,0,1,17.841487021872414,24,0,3,0,1,0,0,1.4444766951837589,4
1699,16,1,0,2,10.710438321719272,12,1,2,0,0,0,0,2.214067459161345,3
1700,17,1,3,2,10.871911498225842,15,0,4,0,1,1,0,2.5119180875322624,2
1701,16,0,0,2,13.075558459123126,6,0,3,0,0,0,0,2.6901498030104545,2
1702,18,1,2,4,7.7410002386977395,15,0,0,1,0,0,0,1.6052743861754348,4
1703,15,0,0,1,12.94444566795711,12,0,3,1,0,1,1,2.709889487418108,2
1704,18,1,1,2,0.8953677737697374,13,0,0,0,1,0,0,1.528563501341875,4
1705,15,1,3,2,1.0809525469945314,16,1,3,0,1,0,0,1.7785692022870156,4
1706,15,0,0,3,9.144608392390888,11,0,1,1,0,0,0,2.1219640588635724,3
1707,18,1,0,1,10.99244602,28,0,3,0,0,0,0,0.40590483142842537,4
1708,18,0,0,2,17.75635280671638,23,0,2,1,0,0,0,1.1239263277412141,4
1709,18,0,0,2,2.093212678157925,23,0,3,0,0,0,0,0.8703304110318186,4
1710,18,0,2,1,16.452958543877788,19,0,2,1,1,0,0,1.8228292080685775,4
1711,17,0,3,2,4.200946745841392,12,0,3,1,0,0,0,2.2311829319462495,3
1712,16,1,0,1,7.881672970200637,23,0,1,0,1,1,0,0.9669677174911444,4
1713,15,1,0,2,6.332048696548258,19,0,4,0,1,0,0,1.691858946,4
1714,18,0,0,3,8.003105457,14,0,3,0,0,0,0,2.0697582058612616,3
1715,18,1,2,2,3.009909961451711,23,1,1,1,1,0,0,1.0578761267920678,4
1716,18,1,0,2,10.07140149,20,0,4,0,0,0,0,1.3214272070130963,4
1717,17,0,1,2,16.032851796627344,3,1,2,1,0,0,1,3.5169407207158963,0
1718,18,1,1,0,8.830680207577938,21,1,3,0,1,0,1,1.0491570024752104,4
1719,18,0,1,1,9.812271517963982,1,0,3,1,0,0,0,3.4861413290978023,1
1720,18,0,0,2,16.975351705626284,27,1,0,1,0,0,1,0.586837405,4
1721,16,1,2,1,14.121162292760616,17,0,4,0,1,0,0,2.3588158974550537,3
1722,17,1,0,1,9.809088170395695,1,0,2,0,0,0,0,3.152222285699565,1
1723,18,1,0,2,5.153912963783593,24,0,1,0,0,0,0,0.5878350833437533,4
1724,15,0,2,1,17.698534936899332,14,0,3,1,1,0,1,2.668893329,2
1725,15,0,2,1,11.540408033811167,29,0,3,0,0,0,0,0.3043720342532843,4
1726,15,1,0,2,4.422952202213867,25,0,0,0,1,0,0,0.2806703078814149,4
1727,17,1,0,1,5.382395052760208,18,0,1,1,0,0,0,0.8730911973563495,4
1728,17,1,0,3,16.06266177872492,14,0,3,0,0,0,0,2.330783482945125,3
1729,15,1,0,3,0.8829112417491092,25,0,0,1,1,1,0,0.318850909,4
1730,18,0,0,2,19.84184374,19,0,4,0,0,0,0,1.7922893205354298,4
1731,17,1,0,1,2.6070335942958356,9,0,3,0,1,0,0,2.573219136505813,2
1732,15,0,0,2,15.921370507938748,27,0,2,0,1,0,0,1.0844901258226167,4
1733,15,0,2,3,7.895506335433657,23,0,2,1,1,0,1,1.0866966802818125,4
1734,18,1,1,2,9.844323665749338,19,0,2,0,0,1,1,1.004112663,4
1735,16,1,1,1,17.613011549291556,10,1,2,1,0,0,0,2.8246048925178546,2
1736,17,1,0,2,8.258223791784264,25,1,3,0,1,1,1,1.364373782117196,4
1737,18,0,3,3,10.74987507346469,9,0,4,0,0,0,1,2.6072864007904446,2
1738,15,1,2,2,0.9859932481833988,28,1,2,1,0,1,0,0.5684680837933294,4
1739,15,1,2,2,0.046949477,22,0,2,0,0,0,1,0.5737961933285499,4
1740,18,0,2,2,4.895997460034518,4,0,1,0,0,0,0,2.258071035198048,3
1741,17,1,3,2,13.611661858375346,8,1,3,0,0,0,0,2.8400929751013146,2
1742,16,0,1,0,2.425297867182734,19,0,3,1,1,0,0,1.6831172628416484,4
1743,16,1,0,2,2.2752391760909885,18,1,3,1,0,0,0,1.7209071500753406,4
1744,15,0,1,0,8.219212160718065,12,0,0,0,0,0,0,1.5377839093207277,4
1745,17,1,2,2,12.95674077216453,17,0,3,0,1,0,0,2.0634635075132985,3
1746,16,1,2,1,14.24143984495861,16,0,2,1,0,0,0,1.878547509948441,4
1747,17,0,1,2,3.5690134819674957,26,0,3,1,1,0,1,0.8632708590471806,4
1748,17,0,0,1,1.591762947440849,5,0,3,0,0,0,0,2.513286133011632,2
1749,15,1,0,2,18.807940678910885,9,0,3,1,1,0,1,2.7721632696203784,2
1750,16,0,3,2,5.213327651242034,1,1,2,0,0,0,0,2.8883859357893624,2
1751,18,0,1,1,17.066929952174476,23,0,3,0,1,0,0,1.3371610494936967,4
1752,15,0,1,1,17.269829009256366,5,0,0,0,0,0,0,2.3706116146947664,3
1753,16,0,0,1,15.450451835250888,27,0,3,0,0,1,0,0.8544646477713151,4
1754,16,1,0,3,3.3766721330514016,27,1,0,0,0,0,0,0.32264182699444766,4
1755,16,1,2,2,16.436029185084006,20,0,2,1,1,0,0,1.8342269970893037,4
1756,16,0,1,2,15.385011184831734,12,0,1,0,0,0,0,1.9900604524480012,4
1757,16,0,2,1,11.934459802124342,17,1,3,0,1,0,0,2.226983393791037,3
1758,17,0,0,2,6.744040703379055,6,0,2,0,0,0,1,2.608386898,2
1759,15,0,1,3,5.250172085330882,1,0,3,1,0,0,0,3.4063390822727126,1
1760,17,1,0,3,2.4377842416071793,28,1,3,1,0,0,0,0.8670343739276987,4
1761,18,1,2,2,10.195141338017429,13,1,3,0,1,0,0,2.166091325158555,3
1762,16,0,0,0,11.705217510196931,4,0,1,0,1,0,0,2.4229283329107885,3
1763,15,0,0,1,7.186779810315745,17,0,3,0,1,0,0,1.509557877776469,4
1764,16,0,1,0,9.507181353617371,10,1,2,0,1,0,0,2.443857264,3
1765,15,1,3,1,7.270289147385334,9,0,0,0,0,0,0,2.0038283786309425,3
1766,17,0,0,1,12.820121146414024,10,1,1,0,1,0,0,2.465306489467062,3
1767,15,1,2,1,18.025184155931267,26,0,1,1,0,1,0,0.8447920018716684,4
1768,18,0,0,1,3.2784052409388975,1,0,0,0,1,0,0,2.731058898448731,2
1769,18,1,0,3,7.6281761980624685,14,0,2,0,0,0,0,1.736011489374202,4
1770,15,0,0,2,2.8173720790172263,6,1,0,0,1,0,0,2.5896707308558047,2
1771,15,1,0,3,12.498875408156639,8,1,2,1,0,0,0,2.7423611231016096,2
1772,15,0,1,2,14.577410189771916,4,0,1,0,0,0,0,2.4959194397063627,3
1773,15,0,0,1,18.63825465194912,6,1,1,0,0,1,0,2.8534371942017955,2
1774,18,0,0,2,5.577438525219298,19,0,4,1,0,0,0,1.5913479919456928,4
1775,16,1,3,1,19.004224117308603,1,0,2,0,0,1,0,3.209673328360458,1
1776,15,0,0,2,1.265253436413496,2,1,1,0,1,0,0,3.127617865184041,1
1777,15,1,2,1,12.060277267291763,1,1,2,0,1,1,1,3.453275896757228,1
1778,18,1,0,4,1.1426543868665995,20,1,1,1,0,0,0,0.8227735669667381,4
1779,18,0,1,1,17.875483755238896,21,1,0,0,0,0,0,1.2173352280449594,4
1780,17,0,0,1,10.596181141401082,22,0,0,1,0,0,0,0.7626843112270509,4
1781,15,0,0,3,13.386967015255921,18,0,4,0,1,1,0,2.145848670885439,3
1782,17,1,0,0,16.63147851820905,3,1,3,0,0,0,0,3.2991310018333437,1
1783,18,0,0,2,3.006212449679375,23,0,3,1,0,1,0,1.1708122846030742,4
1784,18,1,0,2,0.7718312387626769,19,0,4,0,0,0,1,1.4245956528715278,4
1785,16,1,1,3,17.577622918257042,6,0,4,0,0,0,0,2.9026593668557465,2
1786,15,0,2,4,6.298664549,27,0,3,0,0,1,0,0.691477419,4
1787,17,0,2,4,2.5795781585433053,21,1,3,1,0,1,1,1.8865425000782803,4
1788,18,0,1,0,9.369224742,6,0,2,0,0,0,1,2.635341351261105,2
1789,18,0,0,3,11.966121513920376,16,1,1,0,0,0,0,1.5003394189345471,4
1790,17,0,0,2,0.6194120684502025,18,0,2,0,0,1,0,1.2355538161189008,4
1791,16,0,0,2,5.497913165141755,21,0,2,0,0,0,0,0.604613406,4
1792,18,1,0,1,0.6559974855379203,15,0,4,0,0,0,0,1.3881389762566787,4
1793,15,1,1,2,8.406707784,2,0,2,0,0,1,0,3.3005522062792574,1
1794,18,1,1,4,17.902000581324884,14,0,3,0,0,0,1,2.1686415934545398,3
1795,15,0,0,3,19.653048229871384,13,0,2,1,1,0,0,2.7972674797319326,2
1796,17,1,0,2,12.740951070072551,14,0,1,0,0,0,0,1.7174586153875433,4
1797,15,1,2,0,3.232753875691836,13,0,2,0,1,0,0,1.6879004923340846,4
1798,17,1,2,1,18.116987799986116,6,0,2,1,0,0,0,2.952145863,2
1799,15,1,0,3,10.32495646400121,24,0,2,1,0,0,0,0.9633750092514732,4
1800,17,1,3,2,3.074986242058362,2,0,2,1,0,0,0,3.3349718279859153,1
1801,15,0,3,2,18.434533389033227,29,0,1,0,0,0,0,0.4436406552124723,4
1802,16,0,0,0,15.14938101446206,16,1,2,1,0,0,0,1.9557917388354116,4
1803,15,1,0,2,14.63410545446303,9,0,3,1,1,0,0,2.850351339225344,2
1804,15,1,1,2,14.183614075888094,14,1,2,0,1,0,0,2.370067422230533,3
1805,16,1,3,3,4.006796421928847,28,1,2,0,0,0,0,0.15259077923367834,4
1806,18,0,2,2,4.220133834150522,5,0,0,0,0,0,0,2.123043126970309,3
1807,18,0,0,1,13.76585997,27,1,1,1,0,1,1,0.9220132315429356,4
1808,15,1,0,2,4.394455002207938,16,0,2,0,0,0,1,1.428993238,4
1809,16,0,1,0,8.773433936060977,16,1,2,0,1,0,0,1.8934409155419147,4
1810,15,0,1,4,15.640036511878828,13,1,2,0,0,0,0,1.9395846660340499,4
1811,17,1,0,1,15.679050361956818,23,0,3,1,1,0,0,1.511276997165948,4
1812,17,0,2,2,9.065235450517193,24,0,1,0,0,1,0,0.8256041743927887,4
1813,15,0,1,1,15.843798765504902,17,0,0,1,0,0,0,1.7643543086537177,4
1814,18,1,2,2,16.772435923961137,24,0,2,1,0,0,0,1.295594900495879,4
1815,18,0,2,2,13.095515025685206,4,0,2,0,0,0,0,2.4737171780781475,3
1816,15,0,2,2,4.568517046168403,28,0,2,0,0,1,0,0.019798485017409106,4
1817,15,1,0,1,5.480235608,7,0,3,0,0,0,0,2.2029585057112775,3
1818,17,0,1,1,6.296823108174707,6,0,3,1,0,0,0,3.0400254359810663,1
1819,18,0,0,1,2.336082155,22,1,1,1,0,0,0,1.0690799865648395,4
1820,15,1,1,2,5.463192407398902,3,1,4,1,0,0,0,3.9417600224442615,0
1821,17,1,0,0,4.190384486250642,17,0,1,0,0,1,0,1.482595973,4
1822,18,1,1,2,9.106574996172043,4,0,3,0,1,0,0,3.042275369333665,1
1823,16,0,0,3,18.168750957445297,15,0,3,0,1,0,0,2.1039665103433465,3
1824,17,1,0,3,2.0896063350791616,13,0,3,0,0,0,0,1.7875223290156508,4
1825,18,0,0,2,14.405358478947912,26,1,1,1,0,0,1,1.1003818825946587,4
1826,18,1,0,2,13.745660088262554,26,0,2,0,0,0,0,0.8545582885805375,4
1827,17,0,2,0,1.9150839732671532,18,0,2,0,1,0,1,1.199651387587034,4
1828,16,1,2,2,18.4514481,13,1,1,0,0,0,0,2.591940919144186,2
1829,17,1,1,3,11.369444043136392,8,1,0,0,0,0,1,2.2822127451739602,3
1830,18,1,0,1,7.274510422713685,5,0,2,0,0,0,0,2.7548774932704316,2
1831,15,1,0,2,15.130771669906133,16,0,2,0,1,0,0,1.9212686469167612,4
1832,15,0,0,3,5.147309168032681,18,0,3,1,0,1,0,1.5835564956915293,4
1833,17,1,0,3,13.870196740926408,11,0,1,0,0,1,0,1.7233856864018513,4
1834,18,1,2,1,0.7942241514449444,3,1,3,1,0,0,0,2.8760550053652034,2
1835,15,0,0,2,16.78816075218544,15,0,1,0,0,0,0,1.8889919304287466,4
1836,18,1,0,1,8.96341694,24,0,3,1,1,0,0,1.369369967422703,4
1837,17,0,0,1,12.733858287158835,10,1,2,0,0,0,0,2.5505462336959117,2
1838,15,1,0,3,4.424756396133674,21,1,2,1,1,1,1,1.9435733405447095,4
1839,18,1,1,3,13.541474253168959,3,1,3,1,0,0,1,3.3104012689001965,1
1840,15,1,1,2,15.444805517865532,16,0,1,0,0,0,0,1.418938674503826,4
1841,17,0,0,0,9.464263737687975,7,0,1,0,1,0,0,2.3530546550379574,3
1842,18,1,0,3,12.354538481235886,13,0,2,0,0,1,0,1.7528862062165578,4
1843,15,1,0,2,9.126518476447972,26,0,1,1,0,1,0,0.5139629886917817,4
1844,17,1,0,1,17.88182738515691,1,0,2,0,0,0,0,3.0219548675332906,1
1845,15,0,0,2,9.957383610286383,10,0,1,0,1,0,1,1.8347494481922708,4
1846,15,0,3,0,16.83617418057638,10,0,3,0,0,0,0,2.2757001470083558,3
1847,16,1,1,2,16.02704116540497,23,1,3,1,1,0,1,1.7676467845806807,4
1848,16,0,1,2,8.210096427,21,0,0,1,0,1,0,1.353723074286344,4
1849,17,1,0,1,4.601689837,23,1,3,0,1,0,0,1.0342011685600783,4
1850,16,1,0,1,8.121642651195419,5,0,2,0,0,0,0,2.758341831164698,2
1851,17,1,1,1,16.524347515504402,20,1,2,1,0,0,0,1.7899668741623316,4
1852,16,1,1,0,4.552650716387847,20,0,2,1,0,0,0,1.223973606916021,4
1853,15,1,2,2,10.488726917154986,13,1,3,0,1,0,1,2.4436191054209386,3
1854,17,1,0,3,16.12193495921495,29,0,2,0,1,1,0,0.36295700275612797,4
1855,17,1,1,0,7.069549502567575,9,0,3,1,0,0,0,2.251753921949751,3
1856,15,0,0,0,12.844192740053948,25,1,1,0,0,0,0,0.9000416924553322,4
1857,17,0,2,2,4.912631480976291,26,0,4,0,0,0,0,0.6566169233161951,4
1858,17,0,1,3,2.1855889073631984,7,0,3,1,0,0,0,2.1864269513348455,3
1859,16,0,1,1,15.887684501857127,6,1,1,0,0,1,1,2.883136266,2
1860,17,0,0,1,1.9793724681741365,7,1,3,1,0,0,0,2.877853697636979,2
1861,18,0,1,2,5.427627901591691,27,0,2,0,0,0,0,0.012063489633895919,4
1862,15,0,0,1,17.10218844,7,0,1,1,0,0,0,2.583738162772638,2
1863,16,1,0,0,6.929385741573344,22,0,1,0,1,0,0,1.1615545310949262,4
1864,16,1,0,2,19.46090699028322,1,0,0,1,0,0,0,3.301690512687678,1
1865,18,1,1,2,19.594686695477193,26,1,3,0,0,0,0,1.5051727733314488,4
1866,15,1,0,2,5.365520409071134,15,0,2,0,0,0,0,1.385696220554564,4
1867,15,0,0,2,0.819564445,8,0,2,0,0,0,1,2.240923948684623,3
1868,16,0,2,2,14.101265684107583,12,1,1,1,0,0,0,2.116723382234456,3
1869,17,1,0,1,9.019730052966874,22,0,2,0,0,0,1,1.0366568343647269,4
1870,16,1,1,1,2.0150568791915258,11,0,2,0,0,0,0,1.6174602067259882,4
1871,15,0,0,1,14.150456379560856,26,0,3,0,0,0,0,0.8659455421420207,4
1872,18,1,0,1,0.6234981822384245,21,0,4,0,1,0,0,1.3202459872226313,4
1873,16,1,2,2,17.403933809844844,24,0,2,1,0,0,1,1.2597646826652291,4
1874,15,1,0,3,2.7730505822660745,28,0,2,1,0,0,0,0.081573184,4
1875,16,1,0,4,2.546237575,16,0,2,0,1,1,0,1.6896730848454322,4
1876,17,0,1,2,3.5134459593716905,26,0,3,0,0,0,1,0.46042164975954214,4
1877,16,1,1,1,19.205327169841333,1,0,1,1,0,0,0,3.577043897429733,0
1878,16,1,1,1,13.86338720507692,12,0,2,1,0,0,0,2.0878721266068734,3
1879,15,0,0,3,16.027430709272735,0,0,3,1,0,0,0,3.3695843618327963,1
1880,15,0,0,2,7.952699715,25,0,0,0,0,0,0,0,4
1881,15,1,2,2,6.726254550099111,27,0,1,0,0,0,0,0.094651592,4
1882,16,0,1,2,4.689680135663399,18,0,3,0,1,0,0,1.4053156279015715,4
1883,17,1,2,2,9.612960566248178,10,0,1,0,0,0,0,1.878264180025782,4
1884,18,1,2,3,11.03657467068337,4,0,2,1,0,0,0,2.871904770418778,2
1885,18,0,2,0,12.635496873055107,0,1,2,0,0,0,0,3.7079480402167513,0
1886,15,1,0,2,5.14237008,19,0,2,0,0,1,0,1.1748680910745393,4
1887,15,1,0,3,18.973081618059812,29,1,1,1,0,0,0,0.9954496418804064,4
1888,16,1,2,1,3.395169964142717,12,1,4,0,1,0,0,2.5287112567899213,2
1889,18,1,0,2,19.313063495328247,7,0,0,1,1,0,0,2.5968344902614566,2
1890,15,0,0,1,0.29712245015007577,5,0,3,0,0,0,0,2.460606774,3
1891,17,0,2,4,9.622513836336912,28,1,0,0,0,0,0,0.5477807235419316,4
1892,17,1,2,0,6.667356762331256,16,0,2,0,1,0,0,1.803054426736249,4
1893,15,0,0,2,8.982468278605015,11,1,1,0,0,0,0,2.3099758477693926,3
1894,15,1,0,1,11.41329157961578,0,0,1,0,0,0,0,3.0933639433242823,1
1895,18,1,0,2,8.71178316,2,0,1,0,0,0,0,2.6159007236869956,2
1896,18,1,2,1,8.296937006,13,0,2,0,1,0,0,2.276918318,3
1897,16,1,3,1,14.65446830826613,25,0,2,1,0,0,0,1.0515315263472127,4
1898,18,1,0,2,13.717525501729293,7,0,1,0,1,0,0,2.747706159044371,2
1899,17,0,0,3,16.665425640716958,10,0,4,0,0,0,0,2.6216701040126886,2
1900,17,1,2,1,4.999179624789911,26,1,1,0,0,0,0,0.24329809384427448,4
1901,15,0,0,1,12.190570195081271,13,1,2,0,0,0,0,2.1947065208246226,3
1902,18,0,1,2,11.703895707857077,7,0,1,0,0,0,1,2.639906487707337,2
1903,16,1,3,2,7.394756217453775,28,1,2,0,1,0,0,0.8334934182533646,4
1904,17,1,0,3,9.721150838053617,2,1,3,0,0,0,0,3.402401590802249,1
1905,17,1,1,1,6.275642866114575,6,1,2,0,0,1,0,2.6162916954361832,2
1906,16,1,0,2,2.836887952339704,27,0,1,0,0,0,0,0.33971538496845155,4
1907,16,1,0,1,4.276024213254656,18,1,1,1,0,0,1,1.6977287802151975,4
1908,17,0,2,1,2.1102729280240218,3,0,3,0,0,0,0,2.356856806870208,3
1909,17,1,0,2,13.661391503802482,24,0,1,0,0,0,0,0.8456248398851254,4
1910,16,1,3,2,13.21454786218303,15,1,2,1,0,1,0,2.246545273169087,3
1911,17,0,1,2,19.012127431597456,12,0,1,1,1,0,0,2.4786991828290517,3
1912,15,0,0,1,14.593568272944825,19,0,1,1,0,1,1,1.3742882826190426,4
1913,15,1,0,2,1.040916775122629,18,1,1,0,1,0,0,1.3553810454285826,4
1914,16,0,0,2,17.684903478579084,4,0,3,1,0,0,0,3.060490750087925,1
1915,18,1,0,4,17.253503258914517,22,1,3,1,0,0,0,1.5569571221233613,4
1916,16,0,0,1,8.866406415453973,4,1,2,1,0,0,0,3.219531247903172,1
1917,16,0,0,1,11.717261010558431,19,0,1,0,1,0,0,1.150153548429549,4
1918,18,1,0,1,19.521566649450378,23,0,2,0,0,1,1,1.3214293024924364,4
1919,18,0,2,2,10.646087276963325,3,1,2,1,1,0,0,3.4913265883378144,1
1920,18,0,1,1,18.106436567521797,1,0,2,0,0,1,1,3.8695867242043693,0
1921,15,0,2,3,1.6607751562037287,25,1,0,0,0,0,1,0.17046361325298065,4
1922,17,0,0,1,3.821037374173657,12,1,4,0,0,0,0,2.197387290025697,3
1923,15,0,0,3,8.815098868826357,29,0,2,0,0,0,0,0.021155582754513902,4
1924,17,0,1,1,11.695136166746094,15,0,4,0,0,1,0,2.386799507281263,3
1925,15,1,0,2,16.324557037256003,21,1,0,0,1,0,0,1.3610312878747248,4
1926,17,1,0,3,19.765242302863737,1,0,1,1,1,0,0,3.5106808899730706,0
1927,15,0,2,1,7.777029929482328,18,0,1,0,1,0,0,1.4373707502913808,4
1928,18,1,2,4,0.9483127228016985,16,1,3,0,1,1,0,1.8044174585321688,4
1929,16,1,1,2,16.023430065906496,4,1,2,1,1,0,0,3.262269864334146,1
1930,15,1,0,3,12.087614381656163,24,0,3,0,1,0,0,1.169658238097338,4
1931,17,0,2,2,3.9708571773640333,17,0,3,0,0,0,0,1.4015509339508203,4
1932,18,1,1,1,9.896569132428404,27,0,3,0,0,1,0,0.5496018253589585,4
1933,15,0,2,1,14.846204910674487,22,1,3,0,0,0,0,1.5165082679194366,4
1934,15,1,2,1,15.408235741372875,20,1,3,0,0,0,0,2.0322195117185347,3
1935,18,0,2,0,9.99236824,17,1,3,1,1,0,0,2.289299775238682,3
1936,15,0,1,1,6.104290602577183,7,0,2,1,0,0,0,2.0866877409952322,3
1937,16,1,0,1,19.47485164076987,26,1,3,1,0,0,1,1.6676669904535018,4
1938,15,1,1,2,13.267252219129857,14,1,3,0,0,0,0,2.5958890506964156,2
1939,16,0,1,2,8.164750386925974,12,0,2,0,0,0,0,1.9507691766596456,4
1940,16,1,2,1,5.609264484093048,12,0,4,0,0,0,0,2.1025418985543585,3
1941,18,1,0,1,14.622059660071242,15,1,0,0,0,0,0,1.3791671997209602,4
1942,15,1,0,2,4.843668911875354,21,0,2,0,0,0,0,0.6721996800613397,4
1943,18,0,2,1,3.4341997794737633,19,0,1,1,0,1,0,1.141638567,4
1944,15,0,2,0,10.596677779241405,12,0,1,0,0,0,1,1.6210121147431664,4
1945,15,1,3,1,5.799747852882837,19,0,3,0,0,0,1,1.1221109734183077,4
1946,17,1,2,3,12.5781029,1,0,4,0,0,0,0,3.402044108383005,1
1947,15,1,1,3,2.3587734974846697,2,0,3,0,0,0,0,2.683854738684956,2
1948,18,0,1,1,13.098822091346431,14,1,4,1,0,1,0,2.9968562787082313,2
1949,16,0,2,2,5.665930559954044,22,1,1,1,1,0,0,1.2848657108072905,4
1950,15,1,1,2,0.004858689,18,1,1,0,0,0,0,1.2010533026138683,4
1951,17,1,1,2,2.5387211534835274,12,0,2,0,1,0,0,1.9780217184381361,4
1952,18,1,0,2,18.67230755670188,4,1,3,1,1,0,1,3.836698640240594,0
1953,15,1,0,2,17.347092782307158,25,1,0,1,1,0,0,1.1799034066853447,4
1954,18,1,2,1,4.672180640724736,21,0,4,1,0,0,0,1.5400594595413652,4
